date,material_id,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,demand_rolling_slope,safety_stock,moq,transit_risk_level,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2020-09-30,SFG-150001,8.537,12,12,0,0.0,0,219.45,25.71,0,0,-0.03397,20,20,1,-1.0,-0.0,0.9749,9,3,274,RESCHEDULE_IN
2020-10-01,SFG-150001,11.318,15,12,3,4.42,1,208.14,18.39,0,0,-0.03185,20,20,1,-0.866,0.5,0.4339,10,4,275,RESCHEDULE_IN
2020-10-02,SFG-150001,9.44,20,12,8,7.12,1,198.7,21.05,0,0,-0.00795,20,20,1,-0.866,0.5,-0.4339,10,4,276,EXPEDITE
2020-10-03,SFG-150001,10.02,12,12,0,0.0,0,188.68,18.83,0,0,0.00917,20,20,1,-0.866,0.5,-0.9749,10,4,277,RESCHEDULE_IN
2020-10-04,SFG-150001,10.588,11,12,-1,0.0,0,178.09,16.82,0,0,0.03078,20,20,1,-0.866,0.5,-0.7818,10,4,278,RESCHEDULE_IN
2020-10-05,SFG-150001,9.558,12,12,0,0.0,0,282.36,29.54,0,0,0.05058,20,20,1,-0.866,0.5,0.0,10,4,279,RESCHEDULE_IN
2020-10-06,SFG-150001,12.448,11,12,-1,0.0,0,269.91,21.68,0,0,0.05695,20,20,1,-0.866,0.5,0.7818,10,4,280,RESCHEDULE_IN
2020-10-07,SFG-150001,8.4,23,12,11,11.62,1,261.52,31.13,4,0,0.07329,20,20,1,-0.866,0.5,0.9749,10,4,281,RESCHEDULE_IN
2020-10-08,SFG-150001,8.73,11,12,-1,0.0,0,252.78,28.95,0,0,0.07276,20,20,1,-0.866,0.5,0.4339,10,4,282,RESCHEDULE_IN
2020-10-09,SFG-150001,8.283,12,12,0,0.0,0,244.5,29.52,0,0,0.08052,20,20,1,-0.866,0.5,-0.4339,10,4,283,RESCHEDULE_IN
2020-10-10,SFG-150001,10.982,13,12,1,0.0,0,233.52,21.26,3,0,0.08002,20,20,1,-0.866,0.5,-0.9749,10,4,284,RESCHEDULE_IN
2020-10-11,SFG-150001,10.023,12,12,0,0.0,0,223.5,22.3,6,0,0.06994,20,20,1,-0.866,0.5,-0.7818,10,4,285,RESCHEDULE_IN
2020-10-12,SFG-150001,8.443,14,12,2,0.0,0,215.05,25.47,2,0,0.08039,20,20,1,-0.866,0.5,0.0,10,4,286,RESCHEDULE_IN
2020-10-13,SFG-150001,7.997,13,12,1,0.0,0,207.06,25.89,0,0,0.07984,20,20,1,-0.866,0.5,0.7818,10,4,287,RESCHEDULE_IN
2020-10-14,SFG-150001,10.281,14,12,2,0.0,0,349.04,33.95,0,0,0.06759,20,20,1,-0.866,0.5,0.9749,10,4,288,RESCHEDULE_IN
2020-10-15,SFG-150001,9.101,20,12,8,6.99,1,339.94,37.35,0,0,0.07786,20,20,1,-0.866,0.5,0.4339,10,4,289,RESCHEDULE_IN
2020-10-16,SFG-150001,10.11,19,12,7,6.15,1,329.83,32.62,7,0,0.07684,20,20,1,-0.866,0.5,-0.4339,10,4,290,RESCHEDULE_IN
2020-10-17,SFG-150001,8.531,11,12,-1,0.0,0,321.3,37.66,0,0,0.07296,20,20,1,-0.866,0.5,-0.9749,10,4,291,RESCHEDULE_IN
2020-10-18,SFG-150001,9.09,13,12,1,0.0,0,312.21,34.35,0,0,0.06985,20,20,1,-0.866,0.5,-0.7818,10,4,292,RESCHEDULE_IN
2020-10-19,SFG-150001,8.873,11,12,-1,0.0,0,303.34,34.19,0,0,0.05399,20,20,1,-0.866,0.5,0.0,10,4,293,RESCHEDULE_IN
2020-10-20,SFG-150001,7.951,19,12,7,9.16,1,295.39,37.15,0,0,0.04335,20,20,1,-0.866,0.5,0.7818,10,4,294,RESCHEDULE_IN
2020-10-21,SFG-150001,8.505,19,12,7,5.64,1,286.88,33.73,0,0,0.02576,20,20,1,-0.866,0.5,0.9749,10,4,295,RESCHEDULE_IN
2020-10-22,SFG-150001,7.501,11,12,-1,0.0,0,279.38,37.25,0,0,0.00763,20,20,1,-0.866,0.5,0.4339,10,4,296,RESCHEDULE_IN
2020-10-23,SFG-150001,9.384,13,12,1,0.0,0,270.0,28.77,0,0,-0.00974,20,20,1,-0.866,0.5,-0.4339,10,4,297,RESCHEDULE_IN
2020-10-24,SFG-150001,9.818,11,12,-1,0.0,0,260.18,26.5,0,0,-0.00722,20,20,1,-0.866,0.5,-0.9749,10,4,298,RESCHEDULE_IN
2020-10-25,SFG-150001,10.24,13,12,1,0.0,0,249.94,24.41,0,0,-0.00134,20,20,1,-0.866,0.5,-0.7818,10,4,299,RESCHEDULE_IN
2020-10-26,SFG-150001,10.067,14,12,2,0.0,0,239.87,23.83,0,0,0.0046,20,20,1,-0.866,0.5,0.0,10,4,300,RESCHEDULE_IN
2020-10-27,SFG-150001,9.351,13,12,1,0.0,0,230.52,24.65,1,0,-0.00685,20,20,1,-0.866,0.5,0.7818,10,4,301,RESCHEDULE_IN
2020-10-28,SFG-150001,11.475,13,12,1,0.0,0,219.04,19.09,0,0,-0.02094,20,20,1,-0.866,0.5,0.9749,10,4,302,RESCHEDULE_IN
2020-10-29,SFG-150001,10.898,14,12,2,2.08,1,208.15,19.1,0,0,-0.01041,20,20,1,-0.866,0.5,0.4339,10,4,303,RESCHEDULE_IN
2020-10-30,SFG-150001,11.669,15,12,3,0.0,0,196.48,16.84,0,0,-0.00509,20,20,1,-0.866,0.5,-0.4339,10,4,304,EXPEDITE
2020-10-31,SFG-150001,11.91,13,12,1,0.0,0,184.57,15.5,0,0,0.00185,20,20,1,-0.866,0.5,-0.9749,10,4,305,EXPEDITE
2020-11-01,SFG-150001,10.108,11,12,-1,0.0,0,174.46,17.26,0,0,0.02812,20,20,1,-0.5,0.866,-0.7818,11,4,306,RESCHEDULE_IN
2020-11-02,SFG-150001,10.838,12,12,0,0.0,0,163.62,15.1,0,0,0.02956,20,20,1,-0.5,0.866,0.0,11,4,307,RESCHEDULE_IN
2020-11-03,SFG-150001,11.388,16,12,4,4.24,1,152.23,13.37,0,0,0.0394,20,20,1,-0.5,0.866,0.7818,11,4,308,EXPEDITE
2020-11-04,SFG-150001,9.012,12,12,0,0.0,0,143.22,15.89,0,0,0.05635,20,20,1,-0.5,0.866,0.9749,11,4,309,RESCHEDULE_IN
2020-11-05,SFG-150001,9.043,10,12,-2,0.0,0,134.18,14.84,0,0,0.0505,20,20,1,-0.5,0.866,0.4339,11,4,310,RESCHEDULE_IN
2020-11-06,SFG-150001,8.804,12,12,0,0.0,0,125.37,14.24,7,0,0.06503,20,20,1,-0.5,0.866,-0.4339,11,4,311,EXPEDITE
2020-11-07,SFG-150001,10.243,10,12,-2,0.0,0,115.13,11.24,0,0,0.05162,20,20,1,-0.5,0.866,-0.9749,11,4,312,EXPEDITE
2020-11-08,SFG-150001,9.89,9,12,-3,0.0,0,187.14,18.92,0,0,0.04959,20,20,1,-0.5,0.866,-0.7818,11,4,313,RESCHEDULE_IN
2020-11-09,SFG-150001,8.449,12,12,0,0.0,0,178.69,21.15,0,0,0.04153,20,20,1,-0.5,0.866,0.0,11,4,314,RESCHEDULE_IN
2020-11-10,SFG-150001,10.282,11,12,-1,0.0,0,168.41,16.38,0,0,0.04207,20,20,1,-0.5,0.866,0.7818,11,4,315,RESCHEDULE_IN
2020-11-11,SFG-150001,9.872,11,12,-1,0.31,1,158.54,16.06,0,0,0.04894,20,20,1,-0.5,0.866,0.9749,11,4,316,RESCHEDULE_IN
2020-11-12,SFG-150001,11.273,8,12,-4,0.0,0,147.27,13.06,0,0,0.04216,20,20,1,-0.5,0.866,0.4339,11,4,317,RESCHEDULE_IN
2020-11-13,SFG-150001,12.123,11,12,-1,0.0,0,135.14,11.15,0,0,0.0407,20,20,1,-0.5,0.866,-0.4339,11,4,318,EXPEDITE
2020-11-14,SFG-150001,10.197,12,12,0,0.0,0,124.95,12.25,0,0,0.05902,20,20,1,-0.5,0.866,-0.9749,11,4,319,EXPEDITE
2020-11-15,SFG-150001,8.788,11,12,-1,0.0,0,116.16,13.22,0,0,0.05597,20,20,1,-0.5,0.866,-0.7818,11,4,320,RESCHEDULE_IN
2020-11-16,SFG-150001,10.274,13,12,1,0.93,1,105.89,10.31,0,0,0.05029,20,20,1,-0.5,0.866,0.0,11,4,321,EXPEDITE
2020-11-17,SFG-150001,9.516,14,12,2,0.0,0,96.37,10.13,0,0,0.04389,20,20,1,-0.5,0.866,0.7818,11,4,322,EXPEDITE
2020-11-18,SFG-150001,9.233,13,12,1,0.0,0,87.14,9.44,4,0,0.03569,20,20,1,-0.5,0.866,0.9749,11,4,323,EXPEDITE
2020-11-19,SFG-150001,8.553,13,12,1,0.0,0,78.58,9.19,6,0,0.02397,20,20,1,-0.5,0.866,0.4339,11,4,324,EXPEDITE
2020-11-20,SFG-150001,9.067,13,12,1,0.0,0,69.52,7.67,0,0,0.00135,20,20,1,-0.5,0.866,-0.4339,11,4,325,EXPEDITE
2020-11-21,SFG-150001,9.489,15,12,3,4.13,1,60.03,6.33,0,0,-0.0144,20,20,1,-0.5,0.866,-0.9749,11,4,326,EXPEDITE
2020-11-22,SFG-150001,10.763,22,12,10,9.71,1,49.26,4.58,0,0,-0.03461,20,20,1,-0.5,0.866,-0.7818,11,4,327,EXPEDITE
2020-11-23,SFG-150001,10.571,13,12,1,0.0,0,38.69,3.66,0,0,-0.0345,20,20,1,-0.5,0.866,0.0,11,4,328,EXPEDITE
2020-11-24,SFG-150001,12.342,11,12,-1,0.0,0,26.35,2.14,0,0,-0.03324,20,20,1,-0.5,0.866,0.7818,11,4,329,EXPEDITE
2020-11-25,SFG-150001,11.134,11,12,-1,0.0,0,15.22,1.37,0,0,-0.01798,20,20,1,-0.5,0.866,0.9749,11,4,330,EXPEDITE
2020-11-26,SFG-150001,11.017,13,12,1,0.0,0,137.79,12.51,0,0,-0.01265,20,20,1,-0.5,0.866,0.4339,11,4,331,EXPEDITE
2020-11-27,SFG-150001,10.275,10,12,-2,0.0,0,127.52,12.41,0,0,-0.01348,20,20,1,-0.5,0.866,-0.4339,11,4,332,RESCHEDULE_IN
2020-11-28,SFG-150001,9.495,11,12,-1,0.0,0,226.73,23.88,0,0,-0.00519,20,20,1,-0.5,0.866,-0.9749,11,4,333,RESCHEDULE_IN
2020-11-29,SFG-150001,10.257,11,12,-1,0.26,1,216.47,21.1,0,0,-0.00538,20,20,1,-0.5,0.866,-0.7818,11,4,334,RESCHEDULE_IN
2020-11-30,SFG-150001,10.22,19,12,7,6.57,1,206.25,20.18,0,0,0.00529,20,20,1,-0.5,0.866,0.0,11,4,335,EXPEDITE
2020-12-01,SFG-150001,7.814,15,12,3,2.55,1,198.44,25.4,0,0,0.01801,20,20,1,-0.0,1.0,0.7818,12,4,336,RESCHEDULE_IN
2020-12-02,SFG-150001,9.999,14,12,2,0.98,1,188.44,18.85,0,0,0.00353,20,20,1,-0.0,1.0,0.9749,12,4,337,RESCHEDULE_IN
2020-12-03,SFG-150001,13.641,11,12,-1,0.0,0,174.8,12.81,0,0,0.0092,20,20,1,-0.0,1.0,0.4339,12,4,338,EXPEDITE
2020-12-04,SFG-150001,11.982,11,12,-1,0.0,0,162.82,13.59,0,0,0.04254,20,20,1,-0.0,1.0,-0.4339,12,4,339,RESCHEDULE_IN
2020-12-05,SFG-150001,10.958,13,12,1,0.0,0,151.86,13.86,0,0,0.04779,20,20,1,-0.0,1.0,-0.9749,12,4,340,EXPEDITE
2020-12-06,SFG-150001,11.994,11,12,-1,0.0,0,139.87,11.66,0,0,0.04531,20,20,1,-0.0,1.0,-0.7818,12,4,341,EXPEDITE
2020-12-07,SFG-150001,8.72,25,12,13,13.42,1,131.15,15.04,0,0,0.04703,20,20,1,-0.0,1.0,0.0,12,4,342,EXPEDITE
2020-12-08,SFG-150001,11.69,10,12,-2,0.0,0,119.46,10.22,0,0,0.03613,20,20,1,-0.0,1.0,0.7818,12,4,343,EXPEDITE
2020-12-09,SFG-150001,12.924,12,12,0,0.0,0,106.53,8.24,0,0,0.04263,20,20,1,-0.0,1.0,0.9749,12,4,344,EXPEDITE
2020-12-10,SFG-150001,10.93,14,12,2,0.0,0,95.6,8.75,0,0,0.04636,20,20,1,-0.0,1.0,0.4339,12,4,345,EXPEDITE
2020-12-11,SFG-150001,8.637,11,12,-1,0.0,0,86.96,10.07,7,0,0.04787,20,20,1,-0.0,1.0,-0.4339,12,4,346,EXPEDITE
2020-12-12,SFG-150001,10.308,25,12,13,12.23,1,76.66,7.44,0,0,0.03147,20,20,1,-0.0,1.0,-0.9749,12,4,347,EXPEDITE
2020-12-13,SFG-150001,12.377,12,12,0,0.0,0,64.28,5.19,0,0,0.03606,20,20,1,-0.0,1.0,-0.7818,12,4,348,EXPEDITE
2020-12-14,SFG-150001,10.956,10,12,-2,0.0,0,53.32,4.87,0,0,0.06029,20,20,1,-0.0,1.0,0.0,12,4,349,EXPEDITE
2020-12-15,SFG-150001,8.747,11,12,-1,0.0,0,44.58,5.1,0,0,0.06196,20,20,1,-0.0,1.0,0.7818,12,4,350,EXPEDITE
2020-12-16,SFG-150001,13.457,11,12,-1,0.0,0,31.12,2.31,0,0,0.03932,20,20,1,-0.0,1.0,0.9749,12,4,351,EXPEDITE
2020-12-17,SFG-150001,8.874,12,12,0,0.0,0,22.25,2.51,0,0,0.05734,20,20,1,-0.0,1.0,0.4339,12,4,352,EXPEDITE
2020-12-18,SFG-150001,10.138,13,12,1,0.0,0,12.11,1.19,0,0,0.03914,20,20,1,-0.0,1.0,-0.4339,12,4,353,EXPEDITE
2020-12-19,SFG-150001,9.168,14,12,2,0.0,0,2.94,0.32,3,0,0.02744,20,20,1,-0.0,1.0,-0.9749,12,4,354,SHORTAGE
2020-12-20,SFG-150001,9.224,10,12,-2,0.0,0,0.0,0.0,0,0,0.00438,20,20,1,-0.0,1.0,-0.7818,12,4,355,SHORTAGE
2020-12-21,SFG-150001,10.05,11,12,-1,0.0,0,0.0,0.0,0,0,-0.01504,20,20,1,-0.0,1.0,0.0,12,4,356,SHORTAGE
2020-12-22,SFG-150001,11.569,11,12,-1,0.0,0,0.0,0.0,0,0,-0.0263,20,20,1,-0.0,1.0,0.7818,12,4,357,SHORTAGE
2020-12-23,SFG-150001,12.582,10,12,-2,0.0,0,0.0,0.0,0,0,-0.01922,20,20,1,-0.0,1.0,0.9749,12,4,358,SHORTAGE
2020-12-24,SFG-150001,10.548,12,12,0,0.0,0,0.0,0.0,4,0,-0.00728,20,20,1,-0.0,1.0,0.4339,12,4,359,SHORTAGE
2020-12-25,SFG-150001,9.877,12,12,0,0.0,0,0.0,0.0,0,0,0.00284,20,20,1,-0.0,1.0,-0.4339,12,4,360,SHORTAGE
2020-12-26,SFG-150001,12.082,10,12,-2,0.0,0,0.0,0.0,0,0,0.00111,20,20,1,-0.0,1.0,-0.9749,12,4,361,SHORTAGE
2020-12-27,SFG-150001,12.321,12,12,0,0.0,0,0.0,0.0,0,0,0.01336,20,20,1,-0.0,1.0,-0.7818,12,4,362,SHORTAGE
2020-12-28,SFG-150001,12.133,11,12,-1,0.0,0,0.0,0.0,0,0,0.02156,20,20,1,-0.0,1.0,0.0,12,4,363,SHORTAGE
2020-12-29,SFG-150001,12.355,12,12,0,0.0,0,0.0,0.0,0,0,0.02226,20,20,1,-0.0,1.0,0.7818,12,4,364,SHORTAGE
2020-12-30,SFG-150001,11.944,14,12,2,0.0,0,0.0,0.0,0,0,0.02847,20,20,1,-0.0,1.0,0.9749,12,4,365,SHORTAGE
2020-12-31,SFG-150001,12.374,16,12,4,3.29,1,0.0,0.0,0,0,0.03083,20,20,1,-0.0,1.0,0.4339,12,4,366,SHORTAGE
2021-01-01,SFG-150001,12.055,12,12,0,0.0,0,0.0,0.0,0,0,0.01861,20,20,1,0.5,0.866,-0.4339,1,1,1,SHORTAGE
2021-01-02,SFG-150001,13.977,11,12,-1,0.0,0,0.0,0.0,6,0,0.01738,20,20,1,0.5,0.866,-0.9749,1,1,2,SHORTAGE
2021-01-03,SFG-150001,15.734,12,12,0,0.0,0,0.0,0.0,0,0,0.05274,20,20,1,0.5,0.866,-0.7818,1,1,3,SHORTAGE
2021-01-04,SFG-150001,12.677,13,12,1,0.0,0,0.0,0.0,0,0,0.08786,20,20,1,0.5,0.866,0.0,1,1,4,SHORTAGE
2021-01-05,SFG-150001,12.362,13,12,1,0.0,0,0.0,0.0,0,0,0.09451,20,20,1,0.5,0.866,0.7818,1,1,5,SHORTAGE
2021-01-06,SFG-150001,12.683,12,12,0,0.0,0,0.0,0.0,7,0,0.10552,20,20,1,0.5,0.866,0.9749,1,1,6,SHORTAGE
2021-01-07,SFG-150001,11.248,12,12,0,0.0,0,0.0,0.0,0,0,0.09585,20,20,1,0.5,0.866,0.4339,1,1,7,SHORTAGE
2021-01-08,SFG-150001,13.21,10,12,-2,0.0,0,0.0,0.0,4,0,0.09564,20,20,1,0.5,0.866,-0.4339,1,1,8,SHORTAGE
2021-01-09,SFG-150001,12.606,11,12,-1,0.0,0,0.0,0.0,3,0,0.11681,20,20,1,0.5,0.866,-0.9749,1,1,9,SHORTAGE
2021-01-10,SFG-150001,11.239,17,12,5,4.09,1,0.0,0.0,0,0,0.12019,20,20,1,0.5,0.866,-0.7818,1,1,10,SHORTAGE
2021-01-11,SFG-150001,12.967,13,12,1,0.0,0,0.0,0.0,0,0,0.0982,20,20,1,0.5,0.866,0.0,1,1,11,SHORTAGE
2021-01-12,SFG-150001,11.597,12,12,0,0.0,0,0.0,0.0,7,0,0.09772,20,20,1,0.5,0.866,0.7818,1,1,12,SHORTAGE
2021-01-13,SFG-150001,10.121,14,12,2,0.0,0,0.0,0.0,0,0,0.10149,20,20,1,0.5,0.866,0.9749,1,1,13,SHORTAGE
2021-01-14,SFG-150001,11.836,13,12,1,0.0,0,130.15,11.0,0,0,0.08628,20,20,1,0.5,0.866,0.4339,1,1,14,EXPEDITE
2021-01-15,SFG-150001,11.605,12,12,0,0.0,0,118.55,10.21,0,0,0.06727,20,20,1,0.5,0.866,-0.4339,1,1,15,EXPEDITE
2021-01-16,SFG-150001,12.536,11,12,-1,0.0,0,106.01,8.46,0,0,0.07788,20,20,1,0.5,0.866,-0.9749,1,1,16,EXPEDITE
2021-01-17,SFG-150001,12.35,14,12,2,0.7,1,93.66,7.58,0,0,0.06372,20,20,1,0.5,0.866,-0.7818,1,1,17,EXPEDITE
2021-01-18,SFG-150001,11.104,13,12,1,0.0,0,82.56,7.43,0,0,0.05544,20,20,1,0.5,0.866,0.0,1,1,18,EXPEDITE
2021-01-19,SFG-150001,10.667,14,12,2,0.0,0,71.89,6.74,0,0,0.03145,20,20,1,0.5,0.866,0.7818,1,1,19,EXPEDITE
2021-01-20,SFG-150001,11.399,15,12,3,0.0,0,60.49,5.31,0,0,0.00417,20,20,1,0.5,0.866,0.9749,1,1,20,EXPEDITE
2021-01-21,SFG-150001,12.017,13,12,1,2.18,1,48.47,4.03,0,0,-0.01334,20,20,1,0.5,0.866,0.4339,1,1,21,EXPEDITE
2021-01-22,SFG-150001,12.335,10,12,-2,0.0,0,36.14,2.93,0,0,-0.01699,20,20,1,0.5,0.866,-0.4339,1,1,22,EXPEDITE
2021-01-23,SFG-150001,12.251,9,12,-3,0.0,0,23.89,1.95,0,0,-0.01179,20,20,1,0.5,0.866,-0.9749,1,1,23,EXPEDITE
2021-01-24,SFG-150001,11.871,13,12,1,0.0,0,12.02,1.01,0,0,-0.02107,20,20,1,0.5,0.866,-0.7818,1,1,24,EXPEDITE
2021-01-25,SFG-150001,13.645,13,12,1,0.0,0,0.0,0.0,0,0,-0.03817,20,20,1,0.5,0.866,0.0,1,1,25,SHORTAGE
2021-01-26,SFG-150001,11.372,12,12,0,0.0,0,0.0,0.0,0,0,-0.02951,20,20,1,0.5,0.866,0.7818,1,1,26,SHORTAGE
2021-01-27,SFG-150001,16.287,11,12,-1,0.0,0,0.0,0.0,0,0,-0.03456,20,20,1,0.5,0.866,0.9749,1,1,27,SHORTAGE
2021-01-28,SFG-150001,13.882,12,12,0,0.0,0,0.0,0.0,2,0,-0.00878,20,20,1,0.5,0.866,0.4339,1,1,28,SHORTAGE
2021-01-29,SFG-150001,11.122,12,12,0,0.0,0,0.0,0.0,1,0,0.00118,20,20,1,0.5,0.866,-0.4339,1,1,29,SHORTAGE
2021-01-30,SFG-150001,13.269,21,12,9,8.41,1,271.2,20.44,0,0,-0.01019,20,20,1,0.5,0.866,-0.9749,1,1,30,EXPEDITE
2021-01-31,SFG-150001,14.281,12,12,0,0.0,0,256.92,17.99,0,0,-0.00438,20,20,1,0.5,0.866,-0.7818,1,1,31,RESCHEDULE_IN
2021-02-01,SFG-150001,12.574,14,12,2,1.67,1,409.72,32.58,0,0,0.00537,20,20,1,0.866,0.5,0.0,2,1,32,RESCHEDULE_IN
2021-02-02,SFG-150001,10.786,12,12,0,0.0,0,398.93,36.99,0,0,0.01636,20,20,1,0.866,0.5,0.7818,2,1,33,RESCHEDULE_IN
2021-02-03,SFG-150001,11.492,13,12,1,0.0,0,387.44,33.71,1,0,0.02856,20,20,1,0.866,0.5,0.9749,2,1,34,RESCHEDULE_IN
2021-02-04,SFG-150001,13.93,13,12,1,0.0,0,373.51,26.81,0,0,0.02644,20,20,1,0.866,0.5,0.4339,2,1,35,RESCHEDULE_IN
2021-02-05,SFG-150001,10.262,11,12,-1,0.0,0,363.25,35.4,0,0,0.0384,20,20,1,0.866,0.5,-0.4339,2,1,36,RESCHEDULE_IN
2021-02-06,SFG-150001,10.65,14,12,2,0.0,0,352.6,33.11,0,0,0.02822,20,20,1,0.866,0.5,-0.9749,2,1,37,RESCHEDULE_IN
2021-02-07,SFG-150001,13.586,13,12,1,0.0,0,339.01,24.95,0,0,0.01171,20,20,1,0.866,0.5,-0.7818,2,1,38,RESCHEDULE_IN
2021-02-08,SFG-150001,12.283,13,12,1,0.0,0,326.73,26.6,0,0,0.02795,20,20,1,0.866,0.5,0.0,2,1,39,RESCHEDULE_IN
2021-02-09,SFG-150001,11.427,12,12,0,0.0,0,315.3,27.59,0,0,0.03144,20,20,1,0.866,0.5,0.7818,2,1,40,RESCHEDULE_IN
2021-02-10,SFG-150001,11.584,14,12,2,0.0,0,303.72,26.22,0,0,0.02013,20,20,1,0.866,0.5,0.9749,2,1,41,RESCHEDULE_IN
2021-02-11,SFG-150001,10.021,10,12,-2,0.0,0,293.7,29.31,0,0,0.02167,20,20,1,0.866,0.5,0.4339,2,1,42,RESCHEDULE_IN
2021-02-12,SFG-150001,12.736,13,12,1,0.0,0,280.96,22.06,0,0,0.00429,20,20,1,0.866,0.5,-0.4339,2,1,43,RESCHEDULE_IN
2021-02-13,SFG-150001,10.77,11,12,-1,0.0,0,270.19,25.09,0,0,-0.00505,20,20,1,0.866,0.5,-0.9749,2,1,44,RESCHEDULE_IN
2021-02-14,SFG-150001,11.076,13,12,1,0.0,0,401.05,36.21,0,0,-0.01641,20,20,1,0.866,0.5,-0.7818,2,1,45,RESCHEDULE_IN
2021-02-15,SFG-150001,12.271,14,12,2,1.89,1,388.78,31.68,0,0,-0.02691,20,20,1,0.866,0.5,0.0,2,1,46,RESCHEDULE_IN
2021-02-16,SFG-150001,11.396,12,12,0,1.71,1,377.39,33.11,2,0,-0.02305,20,20,1,0.866,0.5,0.7818,2,1,47,RESCHEDULE_IN
2021-02-17,SFG-150001,10.776,11,12,-1,0.0,0,366.61,34.02,0,0,-0.026,20,20,1,0.866,0.5,0.9749,2,1,48,RESCHEDULE_IN
2021-02-18,SFG-150001,8.997,13,12,1,0.0,0,357.61,39.75,0,0,-0.04112,20,20,1,0.866,0.5,0.4339,2,1,49,RESCHEDULE_IN
2021-02-19,SFG-150001,12.425,16,12,4,4.22,1,345.19,27.78,0,0,-0.07058,20,20,1,0.866,0.5,-0.4339,2,1,50,RESCHEDULE_IN
2021-02-20,SFG-150001,12.127,11,12,-1,0.0,0,333.06,27.46,0,0,-0.07214,20,20,1,0.866,0.5,-0.9749,2,1,51,RESCHEDULE_IN
2021-02-21,SFG-150001,11.398,11,12,-1,0.0,0,321.66,28.22,0,0,-0.07181,20,20,1,0.866,0.5,-0.7818,2,1,52,RESCHEDULE_IN
2021-02-22,SFG-150001,10.781,13,12,1,0.0,0,310.88,28.84,0,0,-0.07404,20,20,1,0.866,0.5,0.0,2,1,53,RESCHEDULE_IN
2021-02-23,SFG-150001,12.509,14,12,2,0.0,0,298.37,23.85,0,0,-0.08042,20,20,1,0.866,0.5,0.7818,2,1,54,RESCHEDULE_IN
2021-02-24,SFG-150001,13.404,9,12,-3,0.0,0,284.97,21.26,0,0,-0.07762,20,20,1,0.866,0.5,0.9749,2,1,55,RESCHEDULE_IN
2021-02-25,SFG-150001,13.008,15,12,3,0.0,0,271.96,20.91,0,0,-0.05709,20,20,1,0.866,0.5,0.4339,2,1,56,RESCHEDULE_IN
2021-02-26,SFG-150001,15.595,12,12,0,0.0,0,256.37,16.44,0,0,-0.05469,20,20,1,0.866,0.5,-0.4339,2,1,57,RESCHEDULE_IN
2021-02-27,SFG-150001,14.311,28,12,16,15.35,1,242.06,16.91,0,0,-0.00242,20,20,1,0.866,0.5,-0.9749,2,1,58,EXPEDITE
2021-02-28,SFG-150001,13.163,11,12,-1,0.0,0,378.52,28.76,0,0,0.02527,20,20,1,0.866,0.5,-0.7818,2,1,59,RESCHEDULE_IN
2021-03-01,SFG-150001,14.64,12,12,0,0.0,0,363.88,24.86,0,0,0.02634,20,20,1,1.0,0.0,0.0,3,1,60,RESCHEDULE_IN
2021-03-02,SFG-150001,13.609,12,12,0,0.0,0,350.27,25.74,0,0,0.05084,20,20,1,1.0,0.0,0.7818,3,1,61,RESCHEDULE_IN
2021-03-03,SFG-150001,13.65,11,12,-1,0.0,0,336.62,24.66,0,0,0.07505,20,20,1,1.0,0.0,0.9749,3,1,62,RESCHEDULE_IN
2021-03-04,SFG-150001,15.7,11,12,-1,0.0,0,320.92,20.44,0,0,0.08806,20,20,1,1.0,0.0,0.4339,3,1,63,RESCHEDULE_IN
2021-03-05,SFG-150001,12.098,13,12,1,0.0,0,308.82,25.53,0,0,0.10148,20,20,1,1.0,0.0,-0.4339,3,1,64,RESCHEDULE_IN
2021-03-06,SFG-150001,13.534,10,12,-2,0.0,0,295.29,21.82,0,0,0.09435,20,20,1,1.0,0.0,-0.9749,3,1,65,RESCHEDULE_IN
2021-03-07,SFG-150001,15.315,13,12,1,0.54,1,279.97,18.28,0,0,0.11303,20,20,1,1.0,0.0,-0.7818,3,1,66,RESCHEDULE_IN
2021-03-08,SFG-150001,13.771,16,12,4,4.7,1,266.2,19.33,0,0,0.11808,20,20,1,1.0,0.0,0.0,3,1,67,RESCHEDULE_IN
2021-03-09,SFG-150001,12.552,11,12,-1,0.0,0,253.65,20.21,0,0,0.11359,20,20,1,1.0,0.0,0.7818,3,1,68,RESCHEDULE_IN
2021-03-10,SFG-150001,10.317,14,12,2,0.0,0,243.33,23.59,0,0,0.1201,20,20,1,1.0,0.0,0.9749,3,1,69,RESCHEDULE_IN
2021-03-11,SFG-150001,9.315,11,12,-1,0.0,0,234.02,25.12,0,0,0.10365,20,20,1,1.0,0.0,0.4339,3,1,70,RESCHEDULE_IN
2021-03-12,SFG-150001,15.78,11,12,-1,0.0,0,218.24,13.83,0,0,0.07572,20,20,1,1.0,0.0,-0.4339,3,1,71,RESCHEDULE_IN
2021-03-13,SFG-150001,12.93,12,12,0,0.0,0,205.31,15.88,3,0,0.09152,20,20,1,1.0,0.0,-0.9749,3,1,72,RESCHEDULE_IN
