date,material_id,description,mat_type,supplier,daily_demand,actual_lead_time_days,nominal_lead_time_days,lt_deviation_days,transit_delay_days,delay_event,stock_level,stock_cover_days,po_slippage_days,qi_rejection,safety_stock,reorder_point,moq,transit_risk_level,demand_rolling_slope,month_sin,month_cos,dow_sin,month,quarter,day_of_year,exception_label
2023-07-27,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,31.005,15,12,3,0.0,0,2280.35,73.55,0,0,20,25,20,1,0.15525,-0.5,-0.866,0.4339,7,3,208,RESCHEDULE_IN
2023-07-28,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,24.493,13,12,1,0.0,0,2255.86,92.1,0,1,20,25,20,1,0.14902,-0.5,-0.866,-0.4339,7,3,209,RESCHEDULE_IN
2023-07-29,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,18.516,12,12,0,0.0,0,2237.34,120.83,0,0,20,25,20,1,0.10939,-0.5,-0.866,-0.9749,7,3,210,RESCHEDULE_IN
2023-07-30,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,21.453,11,12,-1,1.13,1,2215.89,103.29,0,0,20,25,20,1,0.0655,-0.5,-0.866,-0.7818,7,3,211,RESCHEDULE_IN
2023-07-31,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,22.937,14,12,2,3.52,1,2192.95,95.61,0,0,20,25,20,1,0.02624,-0.5,-0.866,0.0,7,3,212,RESCHEDULE_IN
2023-08-01,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,23.77,13,12,1,0.09,1,2169.18,91.26,0,0,20,25,20,1,-0.02545,-0.866,-0.5,0.7818,8,3,213,RESCHEDULE_IN
2023-08-02,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,26.065,13,12,1,0.0,0,2143.12,82.22,0,0,20,25,20,1,-0.03721,-0.866,-0.5,0.9749,8,3,214,RESCHEDULE_IN
2023-08-03,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,21.982,9,12,-3,0.0,0,2121.14,96.49,0,0,20,25,20,1,-0.0337,-0.866,-0.5,0.4339,8,3,215,RESCHEDULE_IN
2023-08-04,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,21.453,13,12,1,0.0,0,2099.68,97.87,0,0,20,25,20,1,-0.07157,-0.866,-0.5,-0.4339,8,3,216,RESCHEDULE_IN
2023-08-05,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,22.246,10,12,-2,0.0,0,2077.44,93.38,0,0,20,25,20,1,-0.13162,-0.866,-0.5,-0.9749,8,3,217,RESCHEDULE_IN
2023-08-06,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,21.717,14,12,2,0.0,0,2055.72,94.66,0,0,20,25,20,1,-0.18342,-0.866,-0.5,-0.7818,8,3,218,RESCHEDULE_IN
2023-08-07,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,23.528,12,12,0,0.0,0,2032.19,86.37,0,0,20,25,20,1,-0.22317,-0.866,-0.5,0.0,8,3,219,RESCHEDULE_IN
2023-08-08,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,23.606,11,12,-1,0.0,0,2008.59,85.09,0,0,20,25,20,1,-0.28138,-0.866,-0.5,0.7818,8,3,220,RESCHEDULE_IN
2023-08-09,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.866,13,12,1,0.0,0,1980.72,71.08,0,0,20,25,20,1,-0.28518,-0.866,-0.5,0.9749,8,3,221,RESCHEDULE_IN
2023-08-10,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,23.019,18,12,6,5.79,1,1957.7,85.05,0,0,20,25,20,1,-0.24936,-0.866,-0.5,0.4339,8,3,222,RESCHEDULE_IN
2023-08-11,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.422,14,12,2,0.0,0,1932.28,76.01,5,0,20,25,20,1,-0.2816,-0.866,-0.5,-0.4339,8,3,223,RESCHEDULE_IN
2023-08-12,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.276,12,12,0,0.0,0,1907.0,75.45,0,0,20,25,20,1,-0.28234,-0.866,-0.5,-0.9749,8,3,224,RESCHEDULE_IN
2023-08-13,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,30.224,12,12,0,0.0,0,1876.78,62.1,3,0,20,25,20,1,-0.26223,-0.866,-0.5,-0.7818,8,3,225,RESCHEDULE_IN
2023-08-14,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.538,12,12,0,0.0,0,1849.24,67.15,0,0,20,25,20,1,-0.18754,-0.866,-0.5,0.0,8,3,226,RESCHEDULE_IN
2023-08-15,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.145,12,12,0,0.0,0,1817.09,56.53,0,0,20,25,20,1,-0.134,-0.866,-0.5,0.7818,8,3,227,RESCHEDULE_IN
2023-08-16,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,24.988,15,12,3,0.0,0,1792.11,71.72,0,0,20,25,20,1,-0.12014,-0.866,-0.5,0.9749,8,3,228,RESCHEDULE_IN
2023-08-17,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.22,11,12,-1,0.0,0,1762.89,60.33,0,0,20,25,20,1,-0.12196,-0.866,-0.5,0.4339,8,3,229,RESCHEDULE_IN
2023-08-18,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.666,13,12,1,0.0,0,1735.22,62.72,0,0,20,25,20,1,-0.07413,-0.866,-0.5,-0.4339,8,3,230,RESCHEDULE_IN
2023-08-19,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.554,11,12,-1,0.0,0,1709.67,66.9,0,0,20,25,20,1,-0.05744,-0.866,-0.5,-0.9749,8,3,231,RESCHEDULE_IN
2023-08-20,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.87,9,12,-3,0.0,0,1679.8,56.24,0,0,20,25,20,1,0.00092,-0.866,-0.5,-0.7818,8,3,232,RESCHEDULE_IN
2023-08-21,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.443,12,12,0,0.0,0,1643.36,45.09,6,0,20,25,20,1,0.08864,-0.866,-0.5,0.0,8,3,233,RESCHEDULE_IN
2023-08-22,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.044,13,12,1,0.0,0,1616.31,59.77,0,0,20,25,20,1,0.16246,-0.866,-0.5,0.7818,8,3,234,RESCHEDULE_IN
2023-08-23,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.535,12,12,0,0.0,0,1586.78,53.72,1,0,20,25,20,1,0.18626,-0.866,-0.5,0.9749,8,3,235,RESCHEDULE_IN
2023-08-24,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.087,23,12,11,13.42,1,1561.69,62.25,0,0,20,25,20,1,0.21167,-0.866,-0.5,0.4339,8,3,236,RESCHEDULE_IN
2023-08-25,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,24.322,12,12,0,0.0,0,1537.37,63.21,0,0,20,25,20,1,0.21845,-0.866,-0.5,-0.4339,8,3,237,RESCHEDULE_IN
2023-08-26,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,26.384,12,12,0,0.0,0,1510.98,57.27,0,0,20,25,20,1,0.21872,-0.866,-0.5,-0.9749,8,3,238,RESCHEDULE_IN
2023-08-27,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.195,18,12,6,7.31,1,1483.79,54.56,0,0,20,25,20,1,0.25839,-0.866,-0.5,-0.7818,8,3,239,RESCHEDULE_IN
2023-08-28,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,26.959,10,12,-2,0.0,0,1456.83,54.04,0,0,20,25,20,1,0.26043,-0.866,-0.5,0.0,8,3,240,RESCHEDULE_IN
2023-08-29,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.172,12,12,0,0.0,0,1429.66,52.62,0,0,20,25,20,1,0.21854,-0.866,-0.5,0.7818,8,3,241,RESCHEDULE_IN
2023-08-30,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,22.093,13,12,1,0.0,0,1407.56,63.71,0,0,20,25,20,1,0.19451,-0.866,-0.5,0.9749,8,3,242,RESCHEDULE_IN
2023-08-31,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.149,13,12,1,0.0,0,1382.42,54.97,0,0,20,25,20,1,0.1454,-0.866,-0.5,0.4339,8,3,243,RESCHEDULE_IN
2023-09-01,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,28.521,11,12,-1,0.0,0,1353.89,47.47,4,0,20,25,20,1,0.12214,-1.0,-0.0,-0.4339,9,3,244,RESCHEDULE_IN
2023-09-02,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,22.335,12,12,0,0.0,0,1331.56,59.62,0,0,20,25,20,1,0.13583,-1.0,-0.0,-0.9749,9,3,245,RESCHEDULE_IN
2023-09-03,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.423,13,12,1,0.0,0,1306.14,51.38,0,0,20,25,20,1,0.08038,-1.0,-0.0,-0.7818,9,3,246,RESCHEDULE_IN
2023-09-04,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.451,10,12,-2,0.0,0,1278.69,46.58,1,0,20,25,20,1,0.04103,-1.0,-0.0,0.0,9,3,247,RESCHEDULE_IN
2023-09-05,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,24.089,12,12,0,0.0,0,1254.6,52.08,0,0,20,25,20,1,0.01848,-1.0,-0.0,0.7818,9,3,248,RESCHEDULE_IN
2023-09-06,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.845,14,12,2,0.0,0,1226.75,44.06,0,0,20,25,20,1,-0.03173,-1.0,-0.0,0.9749,9,3,249,RESCHEDULE_IN
2023-09-07,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,22.08,10,12,-2,0.0,0,1204.67,54.56,0,0,20,25,20,1,-0.04627,-1.0,-0.0,0.4339,9,3,250,RESCHEDULE_IN
2023-09-08,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,30.276,14,12,2,0.0,0,1174.4,38.79,0,0,20,25,20,1,-0.09939,-1.0,-0.0,-0.4339,9,3,251,RESCHEDULE_IN
2023-09-09,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.004,14,12,2,0.0,0,1145.39,39.49,0,0,20,25,20,1,-0.06957,-1.0,-0.0,-0.9749,9,3,252,RESCHEDULE_IN
2023-09-10,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,28.459,12,12,0,0.0,0,1116.93,39.25,0,0,20,25,20,1,-0.08246,-1.0,-0.0,-0.7818,9,3,253,RESCHEDULE_IN
2023-09-11,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.687,11,12,-1,0.0,0,1084.25,33.17,0,0,20,25,20,1,-0.08495,-1.0,-0.0,0.0,9,3,254,RESCHEDULE_IN
2023-09-12,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,28.191,14,12,2,0.0,0,1056.05,37.46,0,0,20,25,20,1,-0.06253,-1.0,-0.0,0.7818,9,3,255,RESCHEDULE_IN
2023-09-13,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.687,12,12,0,0.0,0,1028.37,37.14,0,0,20,25,20,1,-0.03828,-1.0,-0.0,0.9749,9,3,256,RESCHEDULE_IN
2023-09-14,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,35.453,8,12,-4,0.0,0,992.91,28.01,0,0,20,25,20,1,-0.03491,-1.0,-0.0,0.4339,9,3,257,RESCHEDULE_IN
2023-09-15,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.768,12,12,0,0.0,0,955.15,25.29,0,0,20,25,20,1,0.05026,-1.0,-0.0,-0.4339,9,3,258,RESCHEDULE_IN
2023-09-16,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,28.762,21,12,9,7.85,1,926.38,32.21,0,0,20,25,20,1,0.09955,-1.0,-0.0,-0.9749,9,3,259,RESCHEDULE_IN
2023-09-17,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,31.305,15,12,3,2.1,1,895.08,28.59,0,0,20,25,20,1,0.11423,-1.0,-0.0,-0.7818,9,3,260,RESCHEDULE_IN
2023-09-18,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.032,11,12,-1,0.0,0,859.05,23.84,0,0,20,25,20,1,0.1348,-1.0,-0.0,0.0,9,3,261,RESCHEDULE_IN
2023-09-19,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,31.898,12,12,0,0.0,0,827.15,25.93,0,0,20,25,20,1,0.16968,-1.0,-0.0,0.7818,9,3,262,RESCHEDULE_IN
2023-09-20,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.587,15,12,3,1.13,1,792.56,22.91,0,0,20,25,20,1,0.203,-1.0,-0.0,0.9749,9,3,263,RESCHEDULE_IN
2023-09-21,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,35.289,12,12,0,0.0,0,757.27,21.46,0,0,20,25,20,1,0.2981,-1.0,-0.0,0.4339,9,3,264,RESCHEDULE_IN
2023-09-22,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.985,10,12,-2,0.0,0,1001.24,33.39,0,0,20,25,20,1,0.33373,-1.0,-0.0,-0.4339,9,3,265,RESCHEDULE_IN
2023-09-23,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,33.562,14,12,2,0.0,0,967.68,28.83,0,0,20,25,20,1,0.34866,-1.0,-0.0,-0.9749,9,3,266,RESCHEDULE_IN
2023-09-24,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,31.655,12,12,0,0.0,0,936.02,29.57,0,0,20,25,20,1,0.35579,-1.0,-0.0,-0.7818,9,3,267,RESCHEDULE_IN
2023-09-25,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,26.766,14,12,2,0.0,0,909.25,33.97,0,0,20,25,20,1,0.34156,-1.0,-0.0,0.0,9,3,268,RESCHEDULE_IN
2023-09-26,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.287,10,12,-2,0.0,0,1167.36,42.78,0,0,20,25,20,1,0.30674,-1.0,-0.0,0.7818,9,3,269,RESCHEDULE_IN
2023-09-27,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,28.172,12,12,0,0.0,0,1139.19,40.44,0,0,20,25,20,1,0.28072,-1.0,-0.0,0.9749,9,3,270,RESCHEDULE_IN
2023-09-28,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,33.526,13,12,1,0.0,0,1105.67,32.98,0,0,20,25,20,1,0.25874,-1.0,-0.0,0.4339,9,3,271,RESCHEDULE_IN
2023-09-29,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,33.222,12,12,0,0.0,0,1072.44,32.28,0,0,20,25,20,1,0.27222,-1.0,-0.0,-0.4339,9,3,272,RESCHEDULE_IN
2023-09-30,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.098,10,12,-2,0.0,0,1040.34,32.41,0,0,20,25,20,1,0.24589,-1.0,-0.0,-0.9749,9,3,273,RESCHEDULE_IN
2023-10-01,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,30.711,8,12,-4,0.0,0,1009.63,32.88,0,0,20,25,20,1,0.22843,-0.866,0.5,-0.7818,10,4,274,RESCHEDULE_IN
2023-10-02,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,30.404,14,12,2,0.0,0,979.23,32.21,0,0,20,25,20,1,0.22219,-0.866,0.5,0.0,10,4,275,RESCHEDULE_IN
2023-10-03,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.818,12,12,0,0.0,0,949.41,31.84,0,0,20,25,20,1,0.17033,-0.866,0.5,0.7818,10,4,276,RESCHEDULE_IN
2023-10-04,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,30.254,15,12,3,1.34,1,919.16,30.38,0,0,20,25,20,1,0.13239,-0.866,0.5,0.9749,10,4,277,RESCHEDULE_IN
2023-10-05,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,30.583,13,12,1,0.0,0,888.57,29.05,0,0,20,25,20,1,0.1093,-0.866,0.5,0.4339,10,4,278,RESCHEDULE_IN
2023-10-06,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,24.217,21,12,9,8.26,1,1335.73,55.16,5,0,20,25,20,1,0.0639,-0.866,0.5,-0.4339,10,4,279,RESCHEDULE_IN
2023-10-07,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,26.628,12,12,0,0.0,0,1309.11,49.16,0,0,20,25,20,1,0.00044,-0.866,0.5,-0.9749,10,4,280,RESCHEDULE_IN
2023-10-08,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,26.121,13,12,1,0.0,0,1282.99,49.12,5,0,20,25,20,1,-0.08561,-0.866,0.5,-0.7818,10,4,281,RESCHEDULE_IN
2023-10-09,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.283,14,12,2,0.0,0,1248.7,36.42,0,0,20,25,20,1,-0.12042,-0.866,0.5,0.0,10,4,282,RESCHEDULE_IN
2023-10-10,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.897,15,12,3,2.66,1,1211.81,32.84,0,0,20,25,20,1,-0.10951,-0.866,0.5,0.7818,10,4,283,RESCHEDULE_IN
2023-10-11,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,23.193,15,12,3,0.0,0,1188.61,51.25,2,0,20,25,20,1,-0.08783,-0.866,0.5,0.9749,10,4,284,RESCHEDULE_IN
2023-10-12,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.944,14,12,2,3.81,1,1150.67,30.33,0,0,20,25,20,1,-0.12917,-0.866,0.5,0.4339,10,4,285,RESCHEDULE_IN
2023-10-13,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.877,10,12,-2,0.0,0,1117.79,34.0,0,0,20,25,20,1,-0.10213,-0.866,0.5,-0.4339,10,4,286,RESCHEDULE_IN
2023-10-14,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.135,13,12,1,0.0,0,1080.66,29.1,0,0,20,25,20,1,-0.11558,-0.866,0.5,-0.9749,10,4,287,RESCHEDULE_IN
2023-10-15,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,35.688,11,12,-1,0.0,0,1044.97,29.28,0,0,20,25,20,1,-0.05032,-0.866,0.5,-0.7818,10,4,288,RESCHEDULE_IN
2023-10-16,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,40.012,20,12,8,4.89,1,1004.96,25.12,0,0,20,25,20,1,0.02082,-0.866,0.5,0.0,10,4,289,RESCHEDULE_IN
2023-10-17,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,35.379,19,12,7,5.48,1,969.58,27.41,4,0,20,25,20,1,0.05868,-0.866,0.5,0.7818,10,4,290,RESCHEDULE_IN
2023-10-18,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.12,14,12,2,0.0,0,940.46,32.3,0,0,20,25,20,1,0.07918,-0.866,0.5,0.9749,10,4,291,RESCHEDULE_IN
2023-10-19,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.579,13,12,1,0.0,0,905.88,26.2,0,0,20,25,20,1,0.09008,-0.866,0.5,0.4339,10,4,292,RESCHEDULE_IN
2023-10-20,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.3,11,12,-1,0.0,0,868.58,23.29,0,0,20,25,20,1,0.11077,-0.866,0.5,-0.4339,10,4,293,RESCHEDULE_IN
2023-10-21,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.215,10,12,-2,0.0,0,834.37,24.39,0,0,20,25,20,1,0.16637,-0.866,0.5,-0.9749,10,4,294,RESCHEDULE_IN
2023-10-22,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.788,19,12,7,4.82,1,796.58,21.08,0,0,20,25,20,1,0.2057,-0.866,0.5,-0.7818,10,4,295,EXPEDITE
2023-10-23,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.556,10,12,-2,0.0,0,762.02,22.05,0,0,20,25,20,1,0.23198,-0.866,0.5,0.0,10,4,296,RESCHEDULE_IN
2023-10-24,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.089,14,12,2,0.0,0,1175.23,36.62,0,0,20,25,20,1,0.2586,-0.866,0.5,0.7818,10,4,297,RESCHEDULE_IN
2023-10-25,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.764,13,12,1,0.0,0,1145.47,38.49,0,0,20,25,20,1,0.25572,-0.866,0.5,0.9749,10,4,298,RESCHEDULE_IN
2023-10-26,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.254,14,12,2,1.8,1,1113.21,34.51,0,0,20,25,20,1,0.20392,-0.866,0.5,0.4339,10,4,299,RESCHEDULE_IN
2023-10-27,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.264,23,12,11,10.42,1,1078.95,31.49,0,0,20,25,20,1,0.17045,-0.866,0.5,-0.4339,10,4,300,RESCHEDULE_IN
2023-10-28,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,25.272,13,12,1,0.0,0,1053.68,41.69,0,1,20,25,20,1,0.15384,-0.866,0.5,-0.9749,10,4,301,RESCHEDULE_IN
2023-10-29,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.603,12,12,0,0.0,0,1024.07,34.59,0,0,20,25,20,1,0.11343,-0.866,0.5,-0.7818,10,4,302,RESCHEDULE_IN
2023-10-30,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,24.577,14,12,2,0.0,0,999.5,40.67,0,0,20,25,20,1,0.10254,-0.866,0.5,0.0,10,4,303,RESCHEDULE_IN
2023-10-31,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,29.671,14,12,2,0.0,0,969.83,32.69,0,0,20,25,20,1,0.05308,-0.866,0.5,0.7818,10,4,304,RESCHEDULE_IN
2023-11-01,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.421,12,12,0,0.0,0,933.41,25.63,0,0,20,25,20,1,0.03027,-0.5,0.866,0.9749,11,4,305,RESCHEDULE_IN
2023-11-02,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.221,11,12,-1,0.0,0,906.18,33.29,0,0,20,25,20,1,0.04935,-0.5,0.866,0.4339,11,4,306,RESCHEDULE_IN
2023-11-03,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.411,14,12,2,0.0,0,871.77,25.33,0,0,20,25,20,1,0.00236,-0.5,0.866,-0.4339,11,4,307,RESCHEDULE_IN
2023-11-04,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,42.718,11,12,-1,2.39,1,829.05,19.41,3,0,20,25,20,1,0.00592,-0.5,0.866,-0.9749,11,4,308,RESCHEDULE_IN
2023-11-05,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.632,17,12,5,4.68,1,791.42,21.03,0,0,20,25,20,1,0.06349,-0.5,0.866,-0.7818,11,4,309,RESCHEDULE_IN
2023-11-06,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.872,13,12,1,0.0,0,758.55,23.08,0,0,20,25,20,1,0.03895,-0.5,0.866,0.0,11,4,310,RESCHEDULE_IN
2023-11-07,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.132,19,12,7,7.83,1,722.42,19.99,0,0,20,25,20,1,-0.00565,-0.5,0.866,0.7818,11,4,311,EXPEDITE
2023-11-08,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.779,13,12,1,0.0,0,694.64,25.01,0,0,20,25,20,1,-0.03549,-0.5,0.866,0.9749,11,4,312,RESCHEDULE_IN
2023-11-09,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,27.411,12,12,0,0.0,0,667.23,24.34,0,0,20,25,20,1,-0.06739,-0.5,0.866,0.4339,11,4,313,RESCHEDULE_IN
2023-11-10,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.504,11,12,-1,0.0,0,632.73,18.34,0,0,20,25,20,1,-0.08073,-0.5,0.866,-0.4339,11,4,314,RESCHEDULE_IN
2023-11-11,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.678,13,12,1,0.0,0,596.05,16.25,4,0,20,25,20,1,-0.13861,-0.5,0.866,-0.9749,11,4,315,RESCHEDULE_IN
2023-11-12,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,40.3,10,12,-2,0.0,0,555.75,13.79,0,0,20,25,20,1,-0.08577,-0.5,0.866,-0.7818,11,4,316,RESCHEDULE_IN
2023-11-13,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,33.748,13,12,1,0.0,0,947.66,28.08,0,0,20,25,20,1,-0.04393,-0.5,0.866,0.0,11,4,317,RESCHEDULE_IN
2023-11-14,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.628,9,12,-3,0.0,0,910.04,24.18,0,0,20,25,20,1,-0.0183,-0.5,0.866,0.7818,11,4,318,RESCHEDULE_IN
2023-11-15,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.978,12,12,0,0.0,0,872.06,22.96,0,0,20,25,20,1,0.02388,-0.5,0.866,0.9749,11,4,319,RESCHEDULE_IN
2023-11-16,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.085,12,12,0,0.0,0,834.97,22.52,0,0,20,25,20,1,0.09729,-0.5,0.866,0.4339,11,4,320,RESCHEDULE_IN
2023-11-17,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.667,11,12,-1,0.0,0,797.31,21.17,0,0,20,25,20,1,0.13388,-0.5,0.866,-0.4339,11,4,321,RESCHEDULE_IN
2023-11-18,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,34.293,13,12,1,0.0,0,1249.63,36.44,0,0,20,25,20,1,0.1303,-0.5,0.866,-0.9749,11,4,322,RESCHEDULE_IN
2023-11-19,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,39.606,16,12,4,4.33,1,1210.03,30.55,0,0,20,25,20,1,0.13881,-0.5,0.866,-0.7818,11,4,323,RESCHEDULE_IN
2023-11-20,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,39.215,14,12,2,0.0,0,1742.39,44.43,0,0,20,25,20,1,0.20048,-0.5,0.866,0.0,11,4,324,RESCHEDULE_IN
2023-11-21,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,36.195,13,12,1,0.0,0,1706.2,47.14,0,0,20,25,20,1,0.23733,-0.5,0.866,0.7818,11,4,325,RESCHEDULE_IN
2023-11-22,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,41.048,13,12,1,0.0,0,1665.15,40.57,0,0,20,25,20,1,0.2771,-0.5,0.866,0.9749,11,4,326,RESCHEDULE_IN
2023-11-23,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,42.38,12,12,0,0.0,0,1622.77,38.29,0,0,20,25,20,1,0.3266,-0.5,0.866,0.4339,11,4,327,RESCHEDULE_IN
2023-11-24,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,40.416,11,12,-1,0.0,0,1582.35,39.15,6,0,20,25,20,1,0.3648,-0.5,0.866,-0.4339,11,4,328,RESCHEDULE_IN
2023-11-25,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.356,12,12,0,0.0,0,1550.0,47.9,0,0,20,25,20,1,0.36971,-0.5,0.866,-0.9749,11,4,329,RESCHEDULE_IN
2023-11-26,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,37.0,12,12,0,0.0,0,1513.0,40.89,0,0,20,25,20,1,0.33506,-0.5,0.866,-0.7818,11,4,330,RESCHEDULE_IN
2023-11-27,SFG-150001,Stator Sub-Assembly,HALB,Vendor A,32.188,12,12,0,0.0,0,1891.97,58.78,0,0,20,25,20,1,0.34419,-0.5,0.866,0.0,11,4,331,RESCHEDULE_IN
